vihaan@Vihaans-MacBook-Pro validation % source .venv/bin/activate
(.venv) vihaan@Vihaans-MacBook-Pro validation % python run_all.py --model cohere

=== backend: cohere — screening + extraction in parallel ===
[run_all] start: /Users/vihaan/ReviewAid_Validation_v3.0.0/validation/.venv/bin/python 02_run_screening.py --model cohere
[run_all] start: /Users/vihaan/ReviewAid_Validation_v3.0.0/validation/.venv/bin/python 03_run_extraction.py --model cohere
[corpus] 1968 papers with PDF + criteria (731 included)
[cohere] keys:
  ...knbX: 11/1000 calls, exhausted=False
  ...Q2To: 13/1000 calls, exhausted=False
  ...NtX6: 10/1000 calls, exhausted=False
  ...sJ8t: 10/1000 calls, exhausted=False
  ...IxtD: 9/1000 calls, exhausted=False
  ...jnq5: 14/1000 calls, exhausted=False
  ...OlCf: 8/1000 calls, exhausted=False
[extraction] 2184 articles ready
[cohere] 2184 to extract (Cohere / command-a-03-2025)
[cohere] 1852/2184 PMC5472412: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (11.41s)
[cohere] 1853/2184 PMC5471755: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (17.51s)
[cohere] 1854/2184 PMC5483302: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.54s)
[cohere] CD014821-bib-0098: exclude conf=0.12 tier=tier1_override OVERRIDE (16.17s)
[cohere] reconciliation pass 2: 0 paper(s) to retry
[cohere] ACCOUNTING: corpus=1968 completed=1968 error-rows=0 (error rows are retried on the next run)
[cohere] finished in 94.1 min
[cohere] keys:
  ...knbX: 730/1000 calls, exhausted=False
  ...Q2To: 168/1000 calls, exhausted=True
  ...NtX6: 729/1000 calls, exhausted=False
  ...sJ8t: 732/1000 calls, exhausted=False
  ...IxtD: 730/1000 calls, exhausted=False
  ...jnq5: 615/1000 calls, exhausted=True
  ...OlCf: 56/1000 calls, exhausted=True
[cohere] 1855/2184 PMC5489138: conf=0.8 tier=tier2_llm_selfassess ungrounded_fields=0 (6.59s)
[cohere] 1856/2184 PMC5486467: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (12.14s)
[cohere] 1857/2184 PMC5490116: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.87s)
[cohere] 1858/2184 PMC5491162: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.5s)
[cohere] 1859/2184 PMC5491994: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.61s)
[cohere] 1860/2184 PMC5493377: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.36s)
[cohere] 1861/2184 PMC5494175: conf=0.3 tier=tier1_override ungrounded_fields=0 (4.63s)
[cohere] 1862/2184 PMC5494586: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.37s)
[cohere] 1863/2184 PMC5498096: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.64s)
[cohere] 1864/2184 PMC5498715: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.24s)
[cohere] 1865/2184 PMC5499864: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.24s)
[cohere] 1866/2184 PMC5501521: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (9.79s)
[cohere] 1867/2184 PMC5504551: conf=0.3 tier=tier1_override ungrounded_fields=0 (5.72s)
[cohere] 1868/2184 PMC5502308: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (10.49s)
[cohere] 1869/2184 PMC5506593: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.02s)
[cohere] 1870/2184 PMC5504600: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.42s)
[cohere] 1871/2184 PMC5506592: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.54s)
[cohere] 1872/2184 PMC5509595: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (3.89s)
[cohere] 1873/2184 PMC5506697: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.76s)
[cohere] 1874/2184 PMC5508614: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=1 (6.89s)
[cohere] 1875/2184 PMC5509597: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.84s)
[cohere] 1876/2184 PMC5509647: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.07s)
[cohere] 1877/2184 PMC5511285: conf=0.3 tier=tier1_override ungrounded_fields=0 (5.41s)
[cohere] 1878/2184 PMC5513842: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.27s)
[cohere] 1879/2184 PMC5515187: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.51s)
[cohere] 1880/2184 PMC5514258: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.15s)
[cohere] 1881/2184 PMC5515881: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.53s)
[cohere] 1882/2184 PMC5516192: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.32s)
[cohere] 1883/2184 PMC5518918: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.9s)
[cohere] 1884/2184 PMC5518919: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.8s)
[cohere] 1885/2184 PMC5519461: conf=0.48 tier=tier1_override ungrounded_fields=0 (6.8s)
[cohere] 1886/2184 PMC5520264: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.54s)
[cohere] 1887/2184 PMC5520118: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.07s)
[cohere] 1888/2184 PMC5521936: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (3.73s)
[cohere] 1889/2184 PMC5524701: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (3.64s)
[cohere] 1890/2184 PMC5524909: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.9s)
[cohere] 1891/2184 PMC5525580: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.83s)
[cohere] 1892/2184 PMC5525241: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.71s)
[cohere] 1893/2184 PMC5529957: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.22s)
[cohere] 1894/2184 PMC5529983: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.99s)
[cohere] 1895/2184 PMC5530334: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.67s)
[cohere] 1896/2184 PMC5530360: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.27s)
[cohere] 1897/2184 PMC5532580: conf=0.3 tier=tier1_override ungrounded_fields=0 (5.71s)
[cohere] 1898/2184 PMC5534041: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.39s)
[cohere] 1899/2184 PMC5534217: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.93s)
[cohere] 1900/2184 PMC5534500: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.26s)
[cohere] 1901/2184 PMC5536130: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.99s)
[cohere] 1902/2184 PMC5536158: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.43s)
[cohere] 1903/2184 PMC5539943: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.76s)
[cohere] 1904/2184 PMC5539984: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.04s)
[cohere] 1905/2184 PMC5548257: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=1 (4.06s)
[cohere] 1906/2184 PMC5541727: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.74s)
[cohere] 1907/2184 PMC5549592: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.37s)
[cohere] 1908/2184 PMC554986: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.82s)
[cohere] 1909/2184 PMC5550381: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.87s)
[cohere] 1910/2184 PMC5551012: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.62s)
[cohere] 1911/2184 PMC5551190: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.41s)
[cohere] 1912/2184 PMC5551214: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.64s)
[cohere] 1913/2184 PMC5553001: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.32s)
[cohere] 1914/2184 PMC5555437: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.42s)
[cohere] 1915/2184 PMC5556332: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.79s)
[cohere] 1916/2184 PMC5556716: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (3.96s)
[cohere] 1917/2184 PMC5559992: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.71s)
[cohere] 1918/2184 PMC5560514: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.84s)
[cohere] 1919/2184 PMC5560591: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.4s)
[cohere] 1920/2184 PMC5564101: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.32s)
[cohere] 1921/2184 PMC5564145: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.36s)
[cohere] 1922/2184 PMC5565373: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.97s)
[cohere] 1923/2184 PMC5566825: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.08s)
[cohere] 1924/2184 PMC5568359: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.34s)
[cohere] 1925/2184 PMC5568719: conf=0.48 tier=tier1_override ungrounded_fields=0 (6.38s)
[cohere] 1926/2184 PMC5571493: conf=0.3 tier=tier1_override ungrounded_fields=0 (4.59s)
[cohere] 1927/2184 PMC5571924: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.85s)
[cohere] 1928/2184 PMC5573300: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.12s)
[cohere] 1929/2184 PMC5573922: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.05s)
[cohere] 1930/2184 PMC5577662: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.62s)
[cohere] 1931/2184 PMC5578640: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.97s)
[cohere] 1932/2184 PMC5579675: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.89s)
[cohere] 1933/2184 PMC5584005: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.79s)
[cohere] 1934/2184 PMC5586978: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.32s)
[cohere] 1935/2184 PMC5587697: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.71s)
[cohere] 1936/2184 PMC5588713: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.16s)
[cohere] 1937/2184 PMC5588958: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.27s)
[cohere] 1938/2184 PMC5589093: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.69s)
[cohere] 1939/2184 PMC5590362: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.13s)
[cohere] 1940/2184 PMC5592353: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.83s)
[cohere] 1941/2184 PMC5593173: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.12s)
[cohere] 1942/2184 PMC5593355: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.79s)
[cohere] 1943/2184 PMC5594766: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.1s)
[cohere] 1944/2184 PMC5593668: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.14s)
[cohere] 1945/2184 PMC5593818: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (6.42s)
[cohere] 1946/2184 PMC5598124: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.85s)
[cohere] 1947/2184 PMC5597285: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.96s)
[cohere] 1948/2184 PMC5599448: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.87s)
[cohere] 1949/2184 PMC5601935: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.85s)
[cohere] 1950/2184 PMC5599918: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (6.34s)
[cohere] 1951/2184 PMC5600923: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.18s)
[cohere] 1952/2184 PMC5604419: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.6s)
[cohere] 1953/2184 PMC5602855: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.49s)
[cohere] 1954/2184 PMC5609057: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.17s)
[cohere] 1955/2184 PMC5609346: conf=0.48 tier=tier1_override ungrounded_fields=0 (5.19s)
[cohere] 1956/2184 PMC5610004: conf=0.8 tier=tier2_llm_selfassess ungrounded_fields=0 (5.64s)
[cohere] 1957/2184 PMC5610548: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.61s)
[cohere] 1958/2184 PMC5610684: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.82s)
[cohere] 1959/2184 PMC5610854: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (6.16s)
[cohere] 1960/2184 PMC5611398: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.83s)
[cohere] 1961/2184 PMC5614293: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.74s)
[cohere] 1962/2184 PMC5615289: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.89s)
[cohere] 1963/2184 PMC5617873: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.34s)
[cohere] 1964/2184 PMC5615441: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (8.14s)
[cohere] 1965/2184 PMC5618071: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.08s)
[cohere] 1966/2184 PMC5619630: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.65s)
[cohere] 1967/2184 PMC5620095: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.49s)
[cohere] 1968/2184 PMC5622764: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.22s)
[cohere] 1969/2184 PMC5623327: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.19s)
[cohere] 1970/2184 PMC5623480: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.1s)
[cohere] 1971/2184 PMC5626376: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.85s)
[cohere] 1972/2184 PMC5627563: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.6s)
[cohere] 1973/2184 PMC5628593: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.07s)
[cohere] 1974/2184 PMC5629940: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (6.63s)
[cohere] 1975/2184 PMC5633216: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.71s)
[cohere] 1976/2184 PMC5630555: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.53s)
[cohere] 1977/2184 PMC5633234: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.95s)
[cohere] 1978/2184 PMC5634356: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.72s)
[cohere] 1979/2184 PMC5634755: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.98s)
[cohere] 1980/2184 PMC5635946: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.33s)
[cohere] 1981/2184 PMC5636096: conf=0.3 tier=tier1_override ungrounded_fields=0 (5.76s)
[cohere] 1982/2184 PMC5636088: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.39s)
[cohere] 1983/2184 PMC5641458: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.62s)
[cohere] 1984/2184 PMC5643992: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.0s)
[cohere] 1985/2184 PMC5643995: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.63s)
[cohere] 1986/2184 PMC5648411: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.58s)
[cohere] 1987/2184 PMC5648980: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.26s)
[cohere] 1988/2184 PMC5642191: conf=0.48 tier=tier1_override ungrounded_fields=0 (12.95s)
[cohere] 1989/2184 PMC5653840: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.31s)
[cohere] 1990/2184 PMC5655345: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.44s)
[cohere] 1991/2184 PMC5654157: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.24s)
[cohere] 1992/2184 PMC5655938: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.45s)
[cohere] 1993/2184 PMC5656562: conf=0.3 tier=tier1_override ungrounded_fields=0 (6.03s)
[cohere] 1994/2184 PMC5659064: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.27s)
[cohere] 1995/2184 PMC5661713: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.88s)
[cohere] 1996/2184 PMC5662512: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.62s)
[cohere] 1997/2184 PMC5662620: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.08s)
[cohere] 1998/2184 PMC5667629: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.8s)
[cohere] 1999/2184 PMC5668634: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.8s)
[cohere] 2000/2184 PMC5668004: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.36s)
[cohere] 2001/2184 PMC5672307: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.6s)
[cohere] 2002/2184 PMC5674649: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.37s)
[cohere] 2003/2184 PMC5673730: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.75s)
[cohere] 2004/2184 PMC5680306: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.16s)
[cohere] 2005/2184 PMC5683978: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.76s)
[cohere] 2006/2184 PMC5682159: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.96s)
[cohere] 2007/2184 PMC5684963: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.95s)
[cohere] 2008/2184 PMC5687903: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.54s)
[cohere] 2009/2184 PMC5689110: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.6s)
[cohere] 2010/2184 PMC5694526: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.41s)
[cohere] 2011/2184 PMC5694844: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.27s)
[cohere] 2012/2184 PMC5695666: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.17s)
[cohere] 2013/2184 PMC5695311: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.67s)
[cohere] 2014/2184 PMC5697397: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.19s)
[cohere] 2015/2184 PMC5697645: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.22s)
[cohere] 2016/2184 PMC5704449: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.73s)
[cohere] 2017/2184 PMC5703870: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.4s)
[cohere] 2018/2184 PMC5702366: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (13.77s)
[cohere] 2019/2184 PMC5706318: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.57s)
[cohere] 2020/2184 PMC5705350: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.01s)
[cohere] 2021/2184 PMC5712637: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.25s)
[cohere] 2022/2184 PMC5707653: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.21s)
[cohere] 2023/2184 PMC5712123: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.49s)
[cohere] 2024/2184 PMC5714973: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.72s)
[cohere] 2025/2184 PMC5715878: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.46s)
[cohere] 2026/2184 PMC5716426: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.47s)
[cohere] 2027/2184 PMC5718865: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.23s)
[cohere] 2028/2184 PMC5719521: conf=0.8 tier=tier2_llm_selfassess ungrounded_fields=0 (4.79s)
[cohere] 2029/2184 PMC5720557: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.22s)
[cohere] 2030/2184 PMC5721363: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.58s)
[cohere] 2031/2184 PMC5721317: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.3s)
[cohere] 2032/2184 PMC5722109: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.39s)
[cohere] 2033/2184 PMC5722122: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.12s)
[cohere] 2034/2184 PMC5723168: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (3.88s)
[cohere] 2035/2184 PMC5724392: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.56s)
[cohere] 2036/2184 PMC5728078: conf=0.48 tier=tier1_override ungrounded_fields=0 (4.9s)
[cohere] 2037/2184 PMC5726464: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.95s)
[cohere] 2038/2184 PMC5732563: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.3s)
[cohere] 2039/2184 PMC5729252: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (9.06s)
[cohere] 2040/2184 PMC5730627: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.5s)
[cohere] 2041/2184 PMC5735486: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.85s)
[cohere] 2042/2184 PMC5735476: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.39s)
[cohere] 2043/2184 PMC5738810: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.47s)
[cohere] 2044/2184 PMC5738975: conf=0.48 tier=tier1_override ungrounded_fields=0 (6.48s)
[cohere] 2045/2184 PMC5739798: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.56s)
[cohere] 2046/2184 PMC5741263: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.57s)
[cohere] 2047/2184 PMC5740257: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.44s)
[cohere] 2048/2184 PMC5741844: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.46s)
[cohere] 2049/2184 PMC5742427: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.47s)
[cohere] 2050/2184 PMC5742644: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.72s)
[cohere] 2051/2184 PMC5746685: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.53s)
[cohere] 2052/2184 PMC5746709: conf=0.48 tier=tier1_override ungrounded_fields=0 (5.8s)
[cohere] 2053/2184 PMC5747224: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.21s)
[cohere] 2054/2184 PMC5747102: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.71s)
[cohere] 2055/2184 PMC5752784: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.28s)
[cohere] 2056/2184 PMC5753687: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.87s)
[cohere] 2057/2184 PMC5754420: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.42s)
[cohere] 2058/2184 PMC5756602: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.14s)
[cohere] 2059/2184 PMC5754508: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.76s)
[cohere] 2060/2184 PMC5760819: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=1 (4.66s)
[cohere] 2061/2184 PMC5761719: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.16s)
[cohere] 2062/2184 PMC5762262: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (4.91s)
[cohere] 2063/2184 PMC5766333: conf=0.8 tier=tier2_llm_selfassess ungrounded_fields=0 (4.09s)
[cohere] 2064/2184 PMC5763662: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.0s)
[cohere] 2065/2184 PMC5762965: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (14.04s)
[cohere] 2066/2184 PMC5768344: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.08s)
[cohere] 2067/2184 PMC5767990: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (8.47s)
[cohere] 2068/2184 PMC5771357: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.56s)
[cohere] 2069/2184 PMC5771895: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (7.67s)
[cohere] 2070/2184 PMC5772830: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (5.92s)
[cohere] 2071/2184 PMC5776520: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.82s)
[cohere] 2072/2184 PMC5777197: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.08s)
[cohere] 2073/2184 PMC5781260: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.83s)
[cohere] 2074/2184 PMC5784025: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.3s)
[cohere] 2075/2184 PMC5787910: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.88s)
[cohere] 2076/2184 PMC5789491: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.41s)
[cohere] 2077/2184 PMC5789132: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (6.94s)
[cohere] 2078/2184 PMC5789513: conf=0.9 tier=tier2_llm_selfassess ungrounded_fields=0 (4.97s)
[cohere] 2079/2184 PMC5790265: conf=0.95 tier=tier2_llm_selfassess ungrounded_fields=0 (5.48s)
